NumDevices,MobilitySpeed,TrafficInterval,Sigma,RunNumber,TotalPackets,SuccessfulPackets,PDR_Percent,AvgEnergy_mJ,alg,scenario
500,60.0,145,7.92,17,55000,32279,58.69,0.932276,ADR-AVG,density
800,0.0,72,3.96,17,88000,57507,65.35,0.246536,ADR-AVG,density
500,33.3,72,7.92,17,55000,31151,56.64,0.794784,ADR-AVG,density
500,60.0,145,7.92,17,55000,39991,72.71,0.561405,ADR-Lite,density
800,0.0,72,3.96,17,88000,69788,79.30,0.197173,ADR-Lite,density
500,33.3,72,7.92,17,55000,39570,71.95,0.522985,ADR-Lite,density
500,60.0,145,7.92,17,55000,32377,58.87,0.921463,ADR-MAX,density
800,0.0,72,3.96,17,88000,58563,66.55,0.172705,ADR-MAX,density
500,33.3,72,7.92,17,55000,31281,56.87,0.894637,ADR-MAX,density
500,60.0,145,7.92,17,55000,36163,65.75,0.325436,No-ADR,density
800,0.0,72,3.96,17,88000,46997,53.41,0.325436,No-ADR,density
500,33.3,72,7.92,17,55000,33030,60.05,0.325436,No-ADR,density
500,60.0,72,0.00,17,55000,30509,55.47,0.795923,ADR-AVG,density
800,0.0,72,7.92,17,88000,57799,65.68,0.226725,ADR-AVG,density
500,60.0,145,0.00,17,55000,33037,60.07,0.889787,ADR-AVG,density
500,60.0,72,0.00,17,55000,40718,74.03,0.510085,ADR-Lite,density
800,0.0,72,7.92,17,88000,67513,76.72,0.188281,ADR-Lite,density
500,60.0,145,0.00,17,55000,41778,75.96,0.461026,ADR-Lite,density
500,60.0,72,0.00,17,55000,30475,55.41,0.913424,ADR-MAX,density
800,0.0,72,7.92,17,88000,58557,66.54,0.163590,ADR-MAX,density
500,60.0,145,0.00,17,55000,33068,60.12,0.889926,ADR-MAX,density
500,60.0,72,0.00,17,55000,32122,58.40,0.325436,No-ADR,density
800,0.0,72,7.92,17,88000,52100,59.20,0.325436,No-ADR,density
500,60.0,145,0.00,17,55000,36360,66.11,0.325436,No-ADR,density
500,60.0,72,3.96,17,55000,30660,55.75,0.791329,ADR-AVG,density
800,33.3,145,0.00,17,88000,49968,56.78,0.860913,ADR-AVG,density
500,60.0,145,3.96,17,55000,32871,59.77,0.932643,ADR-AVG,density
500,60.0,72,3.96,17,55000,40276,73.23,0.543741,ADR-Lite,density
800,33.3,145,0.00,17,88000,65446,74.37,0.490733,ADR-Lite,density
500,60.0,145,3.96,17,55000,41244,74.99,0.483005,ADR-Lite,density
800,33.3,145,0.00,17,88000,50026,56.85,0.910357,ADR-MAX,density
500,60.0,72,3.96,17,55000,30647,55.72,0.914889,ADR-MAX,density
500,60.0,145,3.96,17,55000,32925,59.86,0.904762,ADR-MAX,density
800,33.3,145,0.00,17,88000,52992,60.22,0.325436,No-ADR,density
500,60.0,72,3.96,17,55000,32375,58.86,0.325436,No-ADR,density
500,60.0,145,3.96,17,55000,36456,66.28,0.325436,No-ADR,density
800,33.3,145,3.96,17,88000,49920,56.73,0.891555,ADR-AVG,density
500,60.0,145,7.92,17,55000,32279,58.69,0.932276,ADR-AVG,density
500,60.0,72,7.92,17,55000,30502,55.46,0.822245,ADR-AVG,density
800,33.3,145,3.96,17,88000,64764,73.60,0.506829,ADR-Lite,density
500,60.0,145,7.92,17,55000,39991,72.71,0.561405,ADR-Lite,density
500,60.0,72,7.92,17,55000,39224,71.32,0.602220,ADR-Lite,density
500,60.0,145,7.92,17,55000,32377,58.87,0.921463,ADR-MAX,density
800,33.3,145,3.96,17,88000,49999,56.82,0.914879,ADR-MAX,density
500,60.0,72,7.92,17,55000,30628,55.69,0.928997,ADR-MAX,density
800,33.3,145,3.96,17,88000,53435,60.72,0.325436,No-ADR,density
500,60.0,145,7.92,17,55000,36163,65.75,0.325436,No-ADR,density
500,60.0,72,7.92,17,55000,32621,59.31,0.325436,No-ADR,density
800,33.3,145,7.92,17,88000,49418,56.16,0.887586,ADR-AVG,density
500,60.0,72,0.00,17,55000,30509,55.47,0.795923,ADR-AVG,density
600,0.0,145,0.00,17,66000,55453,84.02,0.187979,ADR-AVG,density
800,33.3,145,7.92,17,88000,63013,71.61,0.566148,ADR-Lite,density
500,60.0,72,0.00,17,55000,40718,74.03,0.510085,ADR-Lite,density
600,0.0,145,0.00,17,66000,60683,91.94,0.152006,ADR-Lite,density
800,33.3,145,7.92,17,88000,49621,56.39,0.935735,ADR-MAX,density
500,60.0,72,0.00,17,55000,30475,55.41,0.913424,ADR-MAX,density
600,0.0,145,0.00,17,66000,56248,85.22,0.142106,ADR-MAX,density
800,33.3,145,7.92,17,88000,53457,60.75,0.325436,No-ADR,density
500,60.0,72,0.00,17,55000,32122,58.40,0.325436,No-ADR,density
600,0.0,145,0.00,17,66000,50270,76.17,0.325436,No-ADR,density
500,60.0,72,3.96,17,55000,30660,55.75,0.791329,ADR-AVG,density
800,33.3,72,0.00,17,88000,44921,51.05,0.777689,ADR-AVG,density
600,0.0,145,3.96,17,66000,55466,84.04,0.180630,ADR-AVG,density
800,33.3,72,0.00,17,88000,62884,71.46,0.617949,ADR-Lite,density
500,60.0,72,3.96,17,55000,40276,73.23,0.543741,ADR-Lite,density
600,0.0,145,3.96,17,66000,59482,90.12,0.152726,ADR-Lite,density
500,60.0,72,3.96,17,55000,30647,55.72,0.914889,ADR-MAX,density
800,33.3,72,0.00,17,88000,44771,50.88,0.959159,ADR-MAX,density
600,0.0,145,3.96,17,66000,55786,84.52,0.141953,ADR-MAX,density
800,33.3,72,0.00,17,88000,41854,47.56,0.325436,No-ADR,density
500,60.0,72,3.96,17,55000,32375,58.86,0.325436,No-ADR,density
600,0.0,145,3.96,17,66000,51522,78.06,0.325436,No-ADR,density
800,33.3,72,3.96,17,88000,45217,51.38,0.757330,ADR-AVG,density
500,60.0,72,7.92,17,55000,30502,55.46,0.822245,ADR-AVG,density
600,0.0,145,7.92,17,66000,52852,80.08,0.180885,ADR-AVG,density
800,33.3,72,3.96,17,88000,62478,71.00,0.642422,ADR-Lite,density
500,60.0,72,7.92,17,55000,39224,71.32,0.602220,ADR-Lite,density
600,0.0,145,7.92,17,66000,56173,85.11,0.159358,ADR-Lite,density
800,33.3,72,3.96,17,88000,45166,51.32,0.966714,ADR-MAX,density
500,60.0,72,7.92,17,55000,30628,55.69,0.928997,ADR-MAX,density
600,0.0,145,7.92,17,66000,53022,80.34,0.143873,ADR-MAX,density
800,33.3,72,3.96,17,88000,42472,48.26,0.325436,No-ADR,density
500,60.0,72,7.92,17,55000,32621,59.31,0.325436,No-ADR,density
600,0.0,145,7.92,17,66000,53017,80.33,0.325436,No-ADR,density
800,33.3,72,7.92,17,88000,45175,51.34,0.800436,ADR-AVG,density
600,0.0,145,0.00,17,66000,55453,84.02,0.187979,ADR-AVG,density
600,0.0,3600,0.00,17,66000,65858,99.78,0.155061,ADR-AVG,density
600,0.0,145,0.00,17,66000,60683,91.94,0.152006,ADR-Lite,density
800,33.3,72,7.92,17,88000,61044,69.37,0.711014,ADR-Lite,density
600,0.0,3600,0.00,17,66000,65913,99.87,0.133234,ADR-Lite,density
800,33.3,72,7.92,17,88000,45315,51.49,0.962021,ADR-MAX,density
600,0.0,145,0.00,17,66000,56248,85.22,0.142106,ADR-MAX,density
600,0.0,3600,0.00,17,66000,65860,99.79,0.130127,ADR-MAX,density
800,33.3,72,7.92,17,88000,43643,49.59,0.325436,No-ADR,density
600,0.0,145,0.00,17,66000,50270,76.17,0.325436,No-ADR,density
600,0.0,3600,0.00,17,66000,65340,99.00,0.325436,No-ADR,density
800,60.0,145,0.00,17,88000,49733,56.51,0.855556,ADR-AVG,density
600,0.0,145,3.96,17,66000,55466,84.04,0.180630,ADR-AVG,density
800,60.0,145,0.00,17,88000,65422,74.34,0.518970,ADR-Lite,density
600,0.0,3600,3.96,17,66000,64206,97.28,0.156703,ADR-AVG,density
600,0.0,145,3.96,17,66000,59482,90.12,0.152726,ADR-Lite,density
600,0.0,3600,3.96,17,66000,64420,97.61,0.135897,ADR-Lite,density
800,60.0,145,0.00,17,88000,49668,56.44,0.936636,ADR-MAX,density
600,0.0,145,3.96,17,66000,55786,84.52,0.141953,ADR-MAX,density
800,60.0,145,0.00,17,88000,52705,59.89,0.325436,No-ADR,density
600,0.0,3600,3.96,17,66000,64206,97.28,0.131154,ADR-MAX,density
600,0.0,145,3.96,17,66000,51522,78.06,0.325436,No-ADR,density
800,60.0,145,3.96,17,88000,49606,56.37,0.859153,ADR-AVG,density
600,0.0,3600,3.96,17,66000,65355,99.02,0.325436,No-ADR,density
600,0.0,145,7.92,17,66000,52852,80.08,0.180885,ADR-AVG,density
800,60.0,145,3.96,17,88000,64612,73.42,0.551773,ADR-Lite,density
600,0.0,3600,7.92,17,66000,59329,89.89,0.162442,ADR-AVG,density
600,0.0,145,7.92,17,66000,56173,85.11,0.159358,ADR-Lite,density
800,60.0,145,3.96,17,88000,49610,56.38,0.935477,ADR-MAX,density
600,0.0,3600,7.92,17,66000,59954,90.84,0.144842,ADR-Lite,density
600,0.0,145,7.92,17,66000,53022,80.34,0.143873,ADR-MAX,density
800,60.0,145,3.96,17,88000,52904,60.12,0.325436,No-ADR,density
600,0.0,3600,7.92,17,66000,59322,89.88,0.134696,ADR-MAX,density
600,0.0,145,7.92,17,66000,53017,80.33,0.325436,No-ADR,density
800,60.0,145,7.92,17,88000,48810,55.47,0.904117,ADR-AVG,density
600,0.0,3600,7.92,17,66000,63687,96.50,0.325436,No-ADR,density
600,0.0,3600,0.00,17,66000,65858,99.78,0.155061,ADR-AVG,density
800,60.0,145,7.92,17,88000,62798,71.36,0.628538,ADR-Lite,density
600,0.0,3600,0.00,17,66000,65913,99.87,0.133234,ADR-Lite,density
600,0.0,72,0.00,17,66000,46560,70.55,0.238813,ADR-AVG,density
800,60.0,145,7.92,17,88000,49002,55.68,0.973255,ADR-MAX,density
600,0.0,3600,0.00,17,66000,65860,99.79,0.130127,ADR-MAX,density
600,0.0,72,0.00,17,66000,55786,84.52,0.183573,ADR-Lite,density
600,0.0,3600,0.00,17,66000,65340,99.00,0.325436,No-ADR,density
800,60.0,145,7.92,17,88000,52901,60.11,0.325436,No-ADR,density
600,0.0,72,0.00,17,66000,47677,72.24,0.163883,ADR-MAX,density
600,0.0,3600,3.96,17,66000,64206,97.28,0.156703,ADR-AVG,density
800,60.0,72,0.00,17,88000,44114,50.13,0.786710,ADR-AVG,density
600,0.0,72,0.00,17,66000,38170,57.83,0.325436,No-ADR,density
800,60.0,72,0.00,17,88000,62599,71.14,0.676233,ADR-Lite,density
600,0.0,3600,3.96,17,66000,64420,97.61,0.135897,ADR-Lite,density
600,0.0,72,3.96,17,66000,47378,71.78,0.219957,ADR-AVG,density
800,60.0,72,0.00,17,88000,44046,50.05,0.974853,ADR-MAX,density
600,0.0,3600,3.96,17,66000,64206,97.28,0.131154,ADR-MAX,density
600,0.0,72,3.96,17,66000,54960,83.27,0.174908,ADR-Lite,density
800,60.0,72,0.00,17,88000,41686,47.37,0.325436,No-ADR,density
600,0.0,3600,3.96,17,66000,65355,99.02,0.325436,No-ADR,density
600,0.0,72,3.96,17,66000,48181,73.00,0.157390,ADR-MAX,density
800,60.0,72,3.96,17,88000,44435,50.49,0.774329,ADR-AVG,density
600,0.0,3600,7.92,17,66000,59329,89.89,0.162442,ADR-AVG,density
600,0.0,72,3.96,17,66000,40688,61.65,0.325436,No-ADR,density
800,60.0,72,3.96,17,88000,62114,70.58,0.719962,ADR-Lite,density
600,0.0,72,7.92,17,66000,46771,70.87,0.209263,ADR-AVG,density
600,0.0,3600,7.92,17,66000,59954,90.84,0.144842,ADR-Lite,density
600,0.0,72,7.92,17,66000,52790,79.98,0.174854,ADR-Lite,density
800,60.0,72,3.96,17,88000,44427,50.49,0.978735,ADR-MAX,density
600,0.0,3600,7.92,17,66000,59322,89.88,0.134696,ADR-MAX,density
800,60.0,72,3.96,17,88000,42393,48.17,0.325436,No-ADR,density
600,0.0,72,7.92,17,66000,47362,71.76,0.154803,ADR-MAX,density
600,0.0,3600,7.92,17,66000,63687,96.50,0.325436,No-ADR,density
800,60.0,72,7.92,17,88000,44376,50.43,0.793687,ADR-AVG,density
600,0.0,72,7.92,17,66000,43910,66.53,0.325436,No-ADR,density
600,0.0,72,0.00,17,66000,46560,70.55,0.238813,ADR-AVG,density
800,60.0,72,7.92,17,88000,60649,68.92,0.810258,ADR-Lite,density
600,33.3,145,0.00,17,66000,39220,59.42,0.825625,ADR-AVG,density
600,0.0,72,0.00,17,66000,55786,84.52,0.183573,ADR-Lite,density
800,60.0,72,7.92,17,88000,44598,50.68,0.984668,ADR-MAX,density
600,33.3,145,0.00,17,66000,49844,75.52,0.445196,ADR-Lite,density
600,0.0,72,0.00,17,66000,47677,72.24,0.163883,ADR-MAX,density
800,60.0,72,7.92,17,88000,43448,49.37,0.325436,No-ADR,density
600,33.3,145,0.00,17,66000,39290,59.53,0.875548,ADR-MAX,density
600,0.0,72,0.00,17,66000,38170,57.83,0.325436,No-ADR,density
600,33.3,145,0.00,17,66000,43131,65.35,0.325436,No-ADR,density
900,0.0,145,0.00,17,99000,77082,77.86,0.209095,ADR-AVG,density
600,0.0,72,3.96,17,66000,47378,71.78,0.219957,ADR-AVG,density
600,33.3,145,3.96,17,66000,39279,59.51,0.858205,ADR-AVG,density
900,0.0,145,0.00,17,99000,87764,88.65,0.163638,ADR-Lite,density
600,0.0,72,3.96,17,66000,54960,83.27,0.174908,ADR-Lite,density
600,33.3,145,3.96,17,66000,49357,74.78,0.465000,ADR-Lite,density
900,0.0,145,0.00,17,99000,78677,79.47,0.149877,ADR-MAX,density
600,0.0,72,3.96,17,66000,48181,73.00,0.157390,ADR-MAX,density
600,33.3,145,3.96,17,66000,39380,59.67,0.878939,ADR-MAX,density
900,0.0,145,0.00,17,99000,67430,68.11,0.325436,No-ADR,density
600,33.3,145,3.96,17,66000,43213,65.47,0.325436,No-ADR,density
600,0.0,72,3.96,17,66000,40688,61.65,0.325436,No-ADR,density
900,0.0,145,3.96,17,99000,77811,78.60,0.196077,ADR-AVG,density
600,33.3,145,7.92,17,66000,38745,58.70,0.868896,ADR-AVG,density
600,0.0,72,7.92,17,66000,46771,70.87,0.209263,ADR-AVG,density
900,0.0,145,3.96,17,99000,86167,87.04,0.161419,ADR-Lite,density
600,33.3,145,7.92,17,66000,47983,72.70,0.526449,ADR-Lite,density
600,0.0,72,7.92,17,66000,52790,79.98,0.174854,ADR-Lite,density
900,0.0,145,3.96,17,99000,78663,79.46,0.147639,ADR-MAX,density
600,33.3,145,7.92,17,66000,38839,58.85,0.905531,ADR-MAX,density
600,0.0,72,7.92,17,66000,47362,71.76,0.154803,ADR-MAX,density
900,0.0,145,3.96,17,99000,69683,70.39,0.325436,No-ADR,density
600,33.3,145,7.92,17,66000,42994,65.14,0.325436,No-ADR,density
600,0.0,72,7.92,17,66000,43910,66.53,0.325436,No-ADR,density
600,33.3,72,0.00,17,66000,36706,55.62,0.758502,ADR-AVG,density
900,0.0,145,7.92,17,99000,75096,75.85,0.191463,ADR-AVG,density
600,33.3,145,0.00,17,66000,39220,59.42,0.825625,ADR-AVG,density
900,0.0,145,7.92,17,99000,81632,82.46,0.166886,ADR-Lite,density
600,33.3,72,0.00,17,66000,48689,73.77,0.499903,ADR-Lite,density
600,33.3,145,0.00,17,66000,49844,75.52,0.445196,ADR-Lite,density
900,0.0,145,7.92,17,99000,75492,76.25,0.148623,ADR-MAX,density
600,33.3,72,0.00,17,66000,36786,55.74,0.895453,ADR-MAX,density
600,33.3,145,0.00,17,66000,39290,59.53,0.875548,ADR-MAX,density
900,0.0,145,7.92,17,99000,72868,73.60,0.325436,No-ADR,density
600,33.3,72,0.00,17,66000,36070,54.65,0.325436,No-ADR,density
600,33.3,145,0.00,17,66000,43131,65.35,0.325436,No-ADR,density
900,0.0,3600,0.00,17,99000,98409,99.40,0.155398,ADR-AVG,density
600,33.3,72,3.96,17,66000,36806,55.77,0.759331,ADR-AVG,density
600,33.3,145,3.96,17,66000,39279,59.51,0.858205,ADR-AVG,density
900,0.0,3600,0.00,17,99000,98677,99.67,0.133551,ADR-Lite,density
600,33.3,72,3.96,17,66000,48201,73.03,0.531077,ADR-Lite,density
600,33.3,145,3.96,17,66000,49357,74.78,0.465000,ADR-Lite,density
900,0.0,3600,0.00,17,99000,98412,99.41,0.130342,ADR-MAX,density
600,33.3,72,3.96,17,66000,36924,55.95,0.885362,ADR-MAX,density
600,33.3,145,3.96,17,66000,39380,59.67,0.878939,ADR-MAX,density
900,0.0,3600,0.00,17,99000,97680,98.67,0.325436,No-ADR,density
600,33.3,72,3.96,17,66000,36506,55.31,0.325436,No-ADR,density
600,33.3,145,3.96,17,66000,43213,65.47,0.325436,No-ADR,density
900,0.0,3600,3.96,17,99000,95749,96.72,0.157207,ADR-AVG,density
600,33.3,72,7.92,17,66000,36583,55.43,0.789410,ADR-AVG,density
600,33.3,145,7.92,17,66000,38745,58.70,0.868896,ADR-AVG,density
900,0.0,3600,3.96,17,99000,96215,97.19,0.136513,ADR-Lite,density
600,33.3,72,7.92,17,66000,47003,71.22,0.591534,ADR-Lite,density
600,33.3,145,7.92,17,66000,47983,72.70,0.526449,ADR-Lite,density
900,0.0,3600,3.96,17,99000,95744,96.71,0.131469,ADR-MAX,density
600,33.3,72,7.92,17,66000,36771,55.71,0.911036,ADR-MAX,density
600,33.3,145,7.92,17,66000,38839,58.85,0.905531,ADR-MAX,density
900,0.0,3600,3.96,17,99000,97717,98.70,0.325436,No-ADR,density
600,33.3,72,7.92,17,66000,37044,56.13,0.325436,No-ADR,density
600,33.3,145,7.92,17,66000,42994,65.14,0.325436,No-ADR,density
900,0.0,3600,7.92,17,99000,88305,89.20,0.163074,ADR-AVG,density
600,60.0,145,0.00,17,66000,38976,59.05,0.867239,ADR-AVG,density
600,33.3,72,0.00,17,66000,36706,55.62,0.758502,ADR-AVG,density
900,0.0,3600,7.92,17,99000,89358,90.26,0.145707,ADR-Lite,density
600,60.0,145,0.00,17,66000,49803,75.46,0.473552,ADR-Lite,density
900,0.0,3600,7.92,17,99000,88287,89.18,0.135120,ADR-MAX,density
600,33.3,72,0.00,17,66000,48689,73.77,0.499903,ADR-Lite,density
600,60.0,145,0.00,17,66000,38967,59.04,0.894758,ADR-MAX,density
900,0.0,3600,7.92,17,99000,95096,96.06,0.325436,No-ADR,density
600,33.3,72,0.00,17,66000,36786,55.74,0.895453,ADR-MAX,density
600,60.0,145,0.00,17,66000,42538,64.45,0.325436,No-ADR,density
900,0.0,72,0.00,17,99000,59347,59.95,0.279736,ADR-AVG,density
600,33.3,72,0.00,17,66000,36070,54.65,0.325436,No-ADR,density
600,60.0,145,3.96,17,66000,38801,58.79,0.892925,ADR-AVG,density
900,0.0,72,0.00,17,99000,76696,77.47,0.271333,ADR-Lite,density
600,33.3,72,3.96,17,66000,36806,55.77,0.759331,ADR-AVG,density
600,60.0,145,3.96,17,66000,49208,74.56,0.502880,ADR-Lite,density
900,0.0,72,0.00,17,99000,60840,61.45,0.204025,ADR-MAX,density
600,33.3,72,3.96,17,66000,48201,73.03,0.531077,ADR-Lite,density
600,60.0,145,3.96,17,66000,38841,58.85,0.916672,ADR-MAX,density
900,0.0,72,0.00,17,99000,43780,44.22,0.325436,No-ADR,density
600,33.3,72,3.96,17,66000,36924,55.95,0.885362,ADR-MAX,density
600,60.0,145,3.96,17,66000,42673,64.66,0.325436,No-ADR,density
900,0.0,72,3.96,17,99000,61523,62.14,0.262476,ADR-AVG,density
600,33.3,72,3.96,17,66000,36506,55.31,0.325436,No-ADR,density
600,60.0,145,7.92,17,66000,38214,57.90,0.895735,ADR-AVG,density
900,0.0,72,3.96,17,99000,76359,77.13,0.214561,ADR-Lite,density
600,33.3,72,7.92,17,66000,36583,55.43,0.789410,ADR-AVG,density
600,60.0,145,7.92,17,66000,47849,72.50,0.565711,ADR-Lite,density
900,0.0,72,3.96,17,99000,62505,63.14,0.184831,ADR-MAX,density
600,33.3,72,7.92,17,66000,47003,71.22,0.591534,ADR-Lite,density
600,60.0,145,7.92,17,66000,38317,58.06,0.941591,ADR-MAX,density
900,0.0,72,3.96,17,99000,48231,48.72,0.325436,No-ADR,density
600,33.3,72,7.92,17,66000,36771,55.71,0.911036,ADR-MAX,density
600,60.0,145,7.92,17,66000,42502,64.40,0.325436,No-ADR,density
900,0.0,72,7.92,17,99000,62275,62.90,0.237102,ADR-AVG,density
600,33.3,72,7.92,17,66000,37044,56.13,0.325436,No-ADR,density
600,60.0,72,0.00,17,66000,35896,54.39,0.803674,ADR-AVG,density
900,0.0,72,7.92,17,99000,74237,74.99,0.196447,ADR-Lite,density
600,60.0,145,0.00,17,66000,38976,59.05,0.867239,ADR-AVG,density
600,60.0,72,0.00,17,66000,48380,73.30,0.534097,ADR-Lite,density
900,0.0,72,7.92,17,99000,63125,63.76,0.169938,ADR-MAX,density
600,60.0,72,0.00,17,66000,35920,54.42,0.930178,ADR-MAX,density
600,60.0,145,0.00,17,66000,49803,75.46,0.473552,ADR-Lite,density
900,0.0,72,7.92,17,99000,54758,55.31,0.325436,No-ADR,density
600,60.0,72,0.00,17,66000,36057,54.63,0.325436,No-ADR,density
600,60.0,145,0.00,17,66000,38967,59.04,0.894758,ADR-MAX,density
900,33.3,145,0.00,17,99000,55203,55.76,0.829308,ADR-AVG,density
600,60.0,72,3.96,17,66000,36140,54.76,0.784344,ADR-AVG,density
600,60.0,145,0.00,17,66000,42538,64.45,0.325436,No-ADR,density
900,33.3,145,0.00,17,99000,73249,73.99,0.504477,ADR-Lite,density
600,60.0,72,3.96,17,66000,47899,72.57,0.572008,ADR-Lite,density
600,60.0,145,3.96,17,66000,38801,58.79,0.892925,ADR-AVG,density
900,33.3,145,0.00,17,99000,55221,55.78,0.910869,ADR-MAX,density
600,60.0,72,3.96,17,66000,36130,54.74,0.922634,ADR-MAX,density
600,60.0,145,3.96,17,66000,49208,74.56,0.502880,ADR-Lite,density
900,33.3,145,0.00,17,99000,58083,58.67,0.325436,No-ADR,density
600,60.0,72,3.96,17,66000,36345,55.07,0.325436,No-ADR,density
600,60.0,145,3.96,17,66000,38841,58.85,0.916672,ADR-MAX,density
900,33.3,145,3.96,17,99000,55273,55.83,0.816772,ADR-AVG,density
600,60.0,72,7.92,17,66000,35742,54.15,0.782681,ADR-AVG,density
600,60.0,145,3.96,17,66000,42673,64.66,0.325436,No-ADR,density
900,33.3,145,3.96,17,99000,72429,73.16,0.532976,ADR-Lite,density
600,60.0,72,7.92,17,66000,46756,70.84,0.653890,ADR-Lite,density
600,60.0,145,7.92,17,66000,38214,57.90,0.895735,ADR-AVG,density
900,33.3,145,3.96,17,99000,55291,55.85,0.926066,ADR-MAX,density
600,60.0,72,7.92,17,66000,35911,54.41,0.947930,ADR-MAX,density
600,60.0,145,7.92,17,66000,47849,72.50,0.565711,ADR-Lite,density
900,33.3,145,3.96,17,99000,58492,59.08,0.325436,No-ADR,density
600,60.0,72,7.92,17,66000,36714,55.63,0.325436,No-ADR,density
600,60.0,145,7.92,17,66000,38317,58.06,0.941591,ADR-MAX,density
900,33.3,145,7.92,17,99000,54727,55.28,0.869344,ADR-AVG,density
700,0.0,145,0.00,17,77000,63082,81.92,0.193563,ADR-AVG,density
600,60.0,145,7.92,17,66000,42502,64.40,0.325436,No-ADR,density
900,33.3,145,7.92,17,99000,70503,71.22,0.607716,ADR-Lite,density
700,0.0,145,0.00,17,77000,69883,90.76,0.156183,ADR-Lite,density
600,60.0,72,0.00,17,66000,35896,54.39,0.803674,ADR-AVG,density
900,33.3,145,7.92,17,99000,54876,55.43,0.937733,ADR-MAX,density
600,60.0,72,0.00,17,66000,48380,73.30,0.534097,ADR-Lite,density
700,0.0,145,0.00,17,77000,64052,83.18,0.144448,ADR-MAX,density
900,33.3,145,7.92,17,99000,58688,59.28,0.325436,No-ADR,density
600,60.0,72,0.00,17,66000,35920,54.42,0.930178,ADR-MAX,density
900,33.3,72,0.00,17,99000,49338,49.84,0.778369,ADR-AVG,density
700,0.0,145,0.00,17,77000,56980,74.00,0.325436,No-ADR,density
600,60.0,72,0.00,17,66000,36057,54.63,0.325436,No-ADR,density
900,33.3,72,0.00,17,99000,70270,70.98,0.702681,ADR-Lite,density
700,0.0,145,3.96,17,77000,63094,81.94,0.186367,ADR-AVG,density
600,60.0,72,3.96,17,66000,36140,54.76,0.784344,ADR-AVG,density
900,33.3,72,0.00,17,99000,49423,49.92,0.963997,ADR-MAX,density
700,0.0,145,3.96,17,77000,68440,88.88,0.156063,ADR-Lite,density
600,60.0,72,3.96,17,66000,47899,72.57,0.572008,ADR-Lite,density
900,33.3,72,0.00,17,99000,45072,45.53,0.325436,No-ADR,density
700,0.0,145,3.96,17,77000,63554,82.54,0.143925,ADR-MAX,density
600,60.0,72,3.96,17,66000,36130,54.74,0.922634,ADR-MAX,density
900,33.3,72,3.96,17,99000,49820,50.32,0.772189,ADR-AVG,density
700,0.0,145,3.96,17,77000,58932,76.54,0.325436,No-ADR,density
600,60.0,72,3.96,17,66000,36345,55.07,0.325436,No-ADR,density
900,33.3,72,3.96,17,99000,69596,70.30,0.713419,ADR-Lite,density
700,0.0,145,7.92,17,77000,60429,78.48,0.184673,ADR-AVG,density
600,60.0,72,7.92,17,66000,35742,54.15,0.782681,ADR-AVG,density
900,33.3,72,3.96,17,99000,49866,50.37,0.970084,ADR-MAX,density
700,0.0,145,7.92,17,77000,64725,84.06,0.162116,ADR-Lite,density
600,60.0,72,7.92,17,66000,46756,70.84,0.653890,ADR-Lite,density
900,33.3,72,3.96,17,99000,45888,46.35,0.325436,No-ADR,density
700,0.0,145,7.92,17,77000,60663,78.78,0.145493,ADR-MAX,density
600,60.0,72,7.92,17,66000,35911,54.41,0.947930,ADR-MAX,density
900,33.3,72,7.92,17,99000,50004,50.51,0.786247,ADR-AVG,density
700,0.0,145,7.92,17,77000,60545,78.63,0.325436,No-ADR,density
600,60.0,72,7.92,17,66000,36714,55.63,0.325436,No-ADR,density
900,33.3,72,7.92,17,99000,68198,68.89,0.802029,ADR-Lite,density
700,0.0,3600,0.00,17,77000,76847,99.80,0.155087,ADR-AVG,density
900,33.3,72,7.92,17,99000,50176,50.68,0.970086,ADR-MAX,density
700,0.0,3600,0.00,17,77000,76901,99.87,0.133261,ADR-Lite,density
700,0.0,145,0.00,17,77000,63082,81.92,0.193563,ADR-AVG,density
700,0.0,145,0.00,17,77000,69883,90.76,0.156183,ADR-Lite,density
900,33.3,72,7.92,17,99000,47421,47.90,0.325436,No-ADR,density
700,0.0,3600,0.00,17,77000,76848,99.80,0.130139,ADR-MAX,density
900,60.0,145,0.00,17,99000,54560,55.11,0.858273,ADR-AVG,density
700,0.0,145,0.00,17,77000,64052,83.18,0.144448,ADR-MAX,density
700,0.0,3600,0.00,17,77000,75790,98.43,0.325436,No-ADR,density
900,60.0,145,0.00,17,99000,72911,73.65,0.541729,ADR-Lite,density
700,0.0,3600,3.96,17,77000,74852,97.21,0.156767,ADR-AVG,density
700,0.0,145,0.00,17,77000,56980,74.00,0.325436,No-ADR,density
900,60.0,145,0.00,17,99000,54497,55.05,0.943465,ADR-MAX,density
700,0.0,145,3.96,17,77000,63094,81.94,0.186367,ADR-AVG,density
700,0.0,3600,3.96,17,77000,75116,97.55,0.135958,ADR-Lite,density
900,60.0,145,0.00,17,99000,57757,58.34,0.325436,No-ADR,density
700,0.0,3600,3.96,17,77000,74852,97.21,0.131188,ADR-MAX,density
700,0.0,145,3.96,17,77000,68440,88.88,0.156063,ADR-Lite,density
900,60.0,145,3.96,17,99000,54621,55.17,0.870827,ADR-AVG,density
700,0.0,3600,3.96,17,77000,75925,98.60,0.325436,No-ADR,density
700,0.0,145,3.96,17,77000,63554,82.54,0.143925,ADR-MAX,density
